seed,method,f1,f2,f3,p95,hv,ood_degradation,pack,buffer,scenario_costs
11,Classical heuristic,805.5715722361696,996.4353864490994,135.89830174819357,1081.6160787795352,0.627743364346517,52.6975842765054,1.0,0.0,683.41;973.74;882.64;902.05;998.02;623.43;664.80;893.28;903.49;798.59;730.77;723.58;742.54;683.41;683.41;683.41;588.39;603.02;615.48;627.98;640.07;649.52;664.82;680.05;693.93;709.43;745.46;781.10;793.58;820.71;862.39;895.26;934.64;950.88;983.12;1018.44;1051.67;1080.21;1108.26;1153.88
11,Deterministic AHD,805.5715722361696,996.4353864490994,135.89830174819357,1081.6160787795352,0.627743364346517,52.6975842765054,1.0,0.0,683.41;973.74;882.64;902.05;998.02;623.43;664.80;893.28;903.49;798.59;730.77;723.58;742.54;683.41;683.41;683.41;588.39;603.02;615.48;627.98;640.07;649.52;664.82;680.05;693.93;709.43;745.46;781.10;793.58;820.71;862.39;895.26;934.64;950.88;983.12;1018.44;1051.67;1080.21;1108.26;1153.88
11,MO AHD (no fuzzy risk),805.5715722361696,996.4353864490994,135.89830174819357,1081.6160787795352,1.0826741182766857,52.6975842765054,1.0,0.0,683.41;973.74;882.64;902.05;998.02;623.43;664.80;893.28;903.49;798.59;730.77;723.58;742.54;683.41;683.41;683.41;588.39;603.02;615.48;627.98;640.07;649.52;664.82;680.05;693.93;709.43;745.46;781.10;793.58;820.71;862.39;895.26;934.64;950.88;983.12;1018.44;1051.67;1080.21;1108.26;1153.88
11,C-R-EoH,784.8472555163992,900.1741316161091,79.42570754411516,971.6160787795352,1.1025,42.714180695697245,0.914695607242642,0.21984949371570714,723.41;904.76;822.65;838.40;892.18;663.43;704.80;817.31;821.84;779.09;751.55;746.18;754.93;723.41;723.41;723.41;628.39;643.02;655.48;667.98;680.07;689.52;704.82;720.05;731.17;740.93;758.06;772.44;777.43;788.28;804.96;818.10;838.17;848.66;873.15;908.44;941.67;970.21;998.26;1043.88
12,Classical heuristic,895.5360128935861,1181.5342848184184,188.39518475552865,1306.8140304887663,0.07158863208819738,74.57917928506578,1.0,0.0,738.68;728.03;1229.61;1229.61;759.06;759.06;900.27;930.53;840.05;867.46;769.73;758.91;728.58;738.68;738.68;738.68;605.48;620.57;641.36;659.82;680.67;696.77;716.59;726.33;745.11;775.22;823.03;868.40;905.73;962.81;989.23;1040.02;1092.76;1123.75;1180.71;1211.95;1262.39;1304.89;1343.36;1388.87
12,Deterministic AHD,874.1130896702067,1177.1820310369596,200.81186857558436,1304.524392721161,0.10552343350858046,79.27574547910791,1.12,0.19228984873240207,700.60;708.95;1229.84;1229.84;724.18;724.18;884.13;919.91;821.59;849.01;746.27;728.75;688.58;700.60;700.60;700.60;565.48;580.57;601.36;619.82;640.67;656.77;676.59;686.33;713.36;761.08;810.07;856.45;894.64;953.01;979.79;1031.82;1085.70;1117.73;1175.64;1207.66;1259.26;1302.56;1341.85;1388.65
12,MO AHD (no fuzzy risk),873.7508440500324,1177.1820310369596,200.76105869015115,1304.524392721161,0.7302951960253509,79.35007084777054,1.0186104157279097,0.0,700.60;708.95;1229.84;1229.84;725.02;725.02;877.32;919.91;816.92;844.33;746.27;728.75;688.58;700.60;700.60;700.60;565.48;580.57;601.36;619.82;640.67;656.77;676.59;686.33;713.36;761.08;810.07;856.45;894.64;953.01;979.79;1031.82;1085.70;1117.73;1175.64;1207.66;1259.26;1302.56;1341.85;1388.65
12,C-R-EoH,850.4551740642371,1005.40034869157,101.95989955666207,1084.524392721161,0.7474389840388513,58.394327992527245,0.9933064455820249,0.5518030465549073,778.68;766.31;1056.10;1056.10;777.69;777.69;844.41;867.96;822.50;836.51;798.51;791.50;768.58;778.68;778.68;778.68;645.48;660.57;681.36;699.82;720.67;736.77;756.59;766.33;785.11;804.43;824.03;842.58;857.86;881.20;891.92;912.73;934.28;947.09;976.24;999.68;1041.81;1082.56;1121.85;1168.65
13,Classical heuristic,943.0642042801904,1236.2301477381416,198.58579124973215,1393.8842121525051,0.18927086299875656,73.82022937738105,1.0,0.0,767.72;771.96;905.48;1083.58;852.75;1088.86;678.56;871.17;996.84;1112.97;814.71;895.90;876.99;767.72;767.72;767.72;620.17;643.66;659.81;681.37;700.15;715.39;735.90;759.58;786.60;820.87;878.25;921.69;974.05;1018.86;1062.39;1116.19;1161.69;1207.06;1259.65;1301.48;1352.82;1391.38;1441.51;1491.42
13,Deterministic AHD,937.0314132574385,1225.656360970186,194.96276736617693,1382.9127161130282,0.2376713780636654,73.72984245966757,0.9902242519456473,0.0,767.72;771.96;898.40;1073.94;855.12;1079.10;678.56;870.68;986.20;1103.09;804.71;885.89;866.61;767.72;767.72;767.72;620.17;643.66;659.81;681.37;700.15;715.39;735.90;759.58;779.68;811.73;867.97;911.32;963.64;1008.39;1051.86;1105.56;1151.02;1196.34;1248.85;1290.63;1341.93;1380.41;1430.49;1480.32
13,MO AHD (no fuzzy risk),937.0314132574385,1225.656360970186,194.96276736617693,1382.9127161130282,0.9760988312402651,73.72984245966757,0.9902242519456473,0.0,767.72;771.96;898.40;1073.94;855.12;1079.10;678.56;870.68;986.20;1103.09;804.71;885.89;866.61;767.72;767.72;767.72;620.17;643.66;659.81;681.37;700.15;715.39;735.90;759.58;779.68;811.73;867.97;911.32;963.64;1008.39;1051.86;1105.56;1151.02;1196.34;1248.85;1290.63;1341.93;1380.41;1430.49;1480.32
13,C-R-EoH,916.0721426826843,1058.505008146863,97.67310963466684,1128.2973375327115,1.010703113961636,49.79030325853855,0.9051065120451351,0.5491138933059094,847.72;827.94;899.53;1008.45;882.42;981.36;758.56;890.62;951.63;997.83;874.37;903.54;899.68;847.72;847.72;847.72;700.17;723.66;739.81;761.37;780.15;795.39;815.90;839.58;859.51;874.35;898.80;917.26;939.17;958.06;976.29;999.03;1018.10;1037.19;1059.59;1076.89;1102.10;1126.42;1164.05;1213.27
14,Classical heuristic,931.8566129760941,1210.5035838427807,186.1992317951205,1350.029636231034,0.4975520176553278,74.25194061939044,1.0,0.0,786.63;1148.59;1108.09;797.04;871.26;861.99;776.77;767.71;1004.62;729.86;855.73;829.41;854.88;786.63;786.63;786.63;644.53;663.00;679.95;696.08;716.26;737.20;755.98;776.33;797.47;825.84;869.09;919.55;960.75;1004.54;1045.61;1092.82;1135.95;1180.76;1223.31;1259.16;1321.51;1346.96;1408.31;1460.83
