seed,selector,f1,f2,f3,p95,hv,ood,nominal,pack,buffer,portfolio_size
4,Min-max regret (Savage),931.6370672232069,1067.0251577242768,85.72216307042751,1114.046152849574,0.987379316661688,71.41650552346489,836.0664803661884,1.0779363385194782,0.5179065100094298,1
4,Budgeted robust ($\Gamma$=2 zones),951.4025583488017,1045.5119357285123,61.324537370933925,1088.1633297661303,0.9362687742680735,56.24416719862124,876.0664803661884,0.9341300256849276,0.509137611920133,1
4,SAA mean-CVaR ($\beta$=0.90),951.4025583488017,1045.5119357285123,61.324537370933925,1088.1633297661303,0.9362687742680735,56.24416719862124,876.0664803661884,0.9341300256849276,0.509137611920133,1
4,Iterated racing (irace-style),929.4464573209009,1059.9601771647817,82.75803741628594,1116.5114505800345,1.035313074905157,71.8868788345301,836.0664803661886,1.12,0.6110382505170454,1
4,Choice-function hyper-heuristic,929.4464573209009,1059.9601771647817,82.75803741628594,1116.5114505800345,1.035313074905157,71.8868788345301,836.0664803661886,1.12,0.6110382505170454,1
4,C-R-EoH (fuzzy MO evaluator),929.4464573209009,1059.9601771647817,82.75803741628594,1116.5114505800345,1.0923697823930387,71.8868788345301,836.0664803661886,1.12,0.6110382505170454,3
5,Deterministic AHD (nominal),797.7830719069701,912.1919257957555,72.6376073316845,978.5418297380318,0.46181397893103615,59.026236981858275,692.4204471182866,0.9977767931492916,0.0,1
5,Robust min-max (Wald),780.8410494541002,840.5397638738672,36.69395598681531,878.9054894807053,1.0925119515739847,48.14514820625508,732.4204471182866,0.8980053344066677,0.10734518903790796,1
5,Min-max regret (Savage),781.201978234167,840.9072475512863,37.16311849148731,885.1535532196928,1.086400627852275,48.0182766767728,732.4204471182865,0.9786582227529403,0.3314899113569584,1
5,Budgeted robust ($\Gamma$=2 zones),780.8410494541002,840.5397638738672,36.69395598681531,878.9054894807053,1.0925119515739847,48.14514820625508,732.4204471182866,0.8980053344066677,0.10734518903790796,1
5,SAA mean-CVaR ($\beta$=0.90),780.8410494541002,840.5397638738672,36.69395598681531,878.9054894807053,1.0925119515739847,48.14514820625508,732.4204471182866,0.8980053344066677,0.10734518903790796,1
